Name	MOA	Target	Disease Area	Indication	Id	Phase
teicoplanin-A2-1	bacterial cell wall synthesis inhibitor		infectious disease	gram-positive bacterial infections	BRD-A09761158-001-02-1, BRD-A09761158-001-03-9	Launched
teicoplanin-A2-3	bacterial cell wall synthesis inhibitor		infectious disease	gram-positive bacterial infections	BRD-K96571715-001-01-4	Launched
teijin-compound-1	CC chemokine receptor antagonist	CCR2			BRD-K51528698-003-01-4, BRD-K51528698-003-02-9	Preclinical
telatinib	KIT inhibitor, PDGFR tyrosine kinase receptor inhibitor, VEGFR inhibitor	KDR			BRD-K84564571-001-03-9, BRD-K84564571-001-02-4, BRD-K84564571-001-02-4	Phase 2
telbivudine	DNA polymerase inhibitor		infectious disease	hepatitis B	BRD-K15976406-001-03-3, BRD-K15976406-001-04-1	Launched
telcagepant	calcitonin antagonist	CALCRL, RAMP1			BRD-K91159026-001-02-9, BRD-K91159026-001-01-7, BRD-K91159026-001-01-7, BRD-K91159026-001-01-7	Phase 3
telenzepine	acetylcholine receptor antagonist	CHRM1			BRD-K06147391-003-03-5, BRD-K06147391-300-06-8	Phase 3
telithromycin	bacterial 30S ribosomal subunit inhibitor, bacterial 50S ribosomal subunit inhibitor	CYP1A2, CYP2D6, CYP3A4, CYP3A5, CYP3A7	infectious disease	pneumonia	BRD-K82240271-001-02-9, BRD-K82240271-001-01-8	Launched
telmesteine	mucolytic agent		pulmonary	cough suppressant	BRD-A05523972-001-01-5	Launched
telmisartan	angiotensin receptor antagonist	AGTR1, PPARG	cardiology	hypertension	BRD-K73999723-001-11-3, BRD-K73999723-001-11-3, BRD-K73999723-001-13-9, BRD-K73999723-001-14-9, BRD-K73999723-001-14-9, BRD-K73999723-001-10-5, BRD-K73999723-001-10-5, BRD-K73999723-001-10-5, BRD-K73999723-001-10-5	Launched
telotristat	tryptophan hydroxylase inhibitor	TPH1	gastroenterology	diarrhea	BRD-K63178091-001-01-1, BRD-K63178091-001-02-9	Launched
telotristat-ethyl	tryptophan hydroxylase inhibitor	TPH1	gastroenterology	diarrhea	BRD-K94559059-091-03-2, BRD-K94559059-091-03-2, BRD-K94559059-091-02-4, BRD-K94559059-091-01-6	Launched
telratolimod	toll-like receptor agonist				BRD-K00004596-001-01-9	Preclinical
temanogrel	serotonin receptor antagonist				BRD-K00003467-001-01-9	Preclinical
temefos	cholinesterase inhibitor				BRD-K51805276-001-09-3, BRD-K51805276-001-10-9	Launched
temocapril	angiotensin converting enzyme inhibitor	ACE	cardiology, nephrology	hypertension, congestive heart failure, diabetic nephropathy, coronary artery disease (CAD)	BRD-K10784860-003-02-3, BRD-K10784860-003-03-9, BRD-K10784860-003-03-9, BRD-K10784860-003-03-9	Launched
temoporfin	radical formation stimulant		oncology	head and neck squamous cell carcinoma (HNSCC)	BRD-K63712959-001-02-9, BRD-K63712959-001-01-8, BRD-K63712959-001-01-8	Launched
temozolomide	DNA alkylating agent	MGMT	oncology	glioblastoma, astrocytoma	BRD-K32107296-001-20-1, BRD-K32107296-001-16-9, BRD-K32107296-001-15-1, BRD-K32107296-001-14-4	Launched
temsirolimus	mTOR inhibitor	MTOR	oncology	renal cell carcinoma (RCC)	BRD-K08177763-001-05-9, BRD-K08177763-001-05-9	Launched
TEN-010	bromodomain inhibitor				BRD-K00005242-001-01-9	Preclinical
tenalisib	PI3K inhibitor				BRD-K00003263-001-01-9	Phase 2
tenapanor	sodium/hydrogen exchanger inhibitor				BRD-K00003201-001-01-9	Launched
tenatoprazole	ATPase inhibitor	IDO1			BRD-A42270467-001-04-4	Phase 2
teneligliptin	dipeptidyl peptidase inhibitor	DPP4	endocrinology	diabetes mellitus	BRD-K48068743-001-01-6, BRD-K48068743-001-01-6, BRD-K48068743-001-01-6, BRD-K48068743-001-01-6, BRD-K48068743-001-01-6, BRD-K48068743-001-02-9	Launched
tenidap	cyclooxygenase inhibitor	KCNJ4, PTGS1			BRD-K00004279-001-01-9	Phase 3
tenilsetam	AGE inhibitor				BRD-A41835910-001-02-2, BRD-A41835910-001-01-4	Phase 3
tenofovir	HIV integrase inhibitor, nucleoside reverse transcriptase inhibitor		infectious disease	human immunodeficiency virus (HIV-1), hepatitis B	BRD-K15891719-213-01-1, BRD-K15891719-001-05-1, BRD-K15891719-001-04-4	Launched
tenofovir-alafenamide	nucleoside reverse transcriptase inhibitor		infectious disease	hepatitis B	BRD-A25988899-001-01-6	Launched
tenofovir-disoproxil	nucleoside reverse transcriptase inhibitor	CYP1A2	infectious disease	human immunodeficiency virus (HIV-1), hepatitis B	BRD-K61868322-051-06-4, BRD-K61868322-051-06-4, BRD-K61868322-051-06-4, BRD-K61868322-050-01-7	Launched
tenovin-1	SIRT inhibitor, TP53 activator	SIRT1			BRD-K05977823-001-05-3, BRD-K05977823-001-05-3, BRD-K05977823-001-06-9, BRD-K05977823-001-06-9, BRD-K05977823-001-06-9, BRD-K05977823-001-04-6, BRD-K05977823-001-03-8	Preclinical
tenovin-6	SIRT inhibitor	SIRT1, SIRT2, SIRT3			BRD-K13949769-001-01-7, BRD-K13949769-001-01-7, BRD-K13949769-003-01-3, BRD-K13949769-003-01-3, BRD-K13949769-001-02-9	Preclinical
tenoxicam	cyclooxygenase inhibitor	PTGS1, PTGS2	rheumatology, orthopedics	rheumatoid arthritis, osteoarthritis, ankylosing spondylitis, tendinitis, bursitis, periarthritis	BRD-A22844106-001-29-9, BRD-A22844106-001-26-0, BRD-A22844106-001-25-2	Launched
tenylidone					BRD-K91298281-001-01-3, BRD-K91298281-001-09-9	Preclinical
tepoxalin	cyclooxygenase inhibitor, lipoxygenase inhibitor	ALOX5	rheumatology, orthopedics	rheumatoid arthritis, hip dysplasia	BRD-K89714990-001-01-5, BRD-K89714990-001-01-5, BRD-K89714990-001-01-5, BRD-K89714990-001-02-3, BRD-K89714990-001-02-3	Launched
TEPP-46	pyruvate kinase isozyme activator	PKM			BRD-K01826017-001-02-9, BRD-K01826017-001-01-9, BRD-K01826017-001-01-9	Preclinical
teprenone	mucus protecting agent		dermatology	cosmetic	BRD-K11510141-001-04-2, BRD-K11510141-001-03-4, BRD-K11510141-001-02-6, BRD-K11510141-001-01-8	Launched
terameprocol	lipoxygenase inhibitor	BIRC5, CDK1			BRD-K76788410-001-01-6	Phase 1/Phase 2
terazosin	adrenergic receptor antagonist	ADRA1A, ADRA1B, ADRA1D	urology, cardiology	benign prostatic hyperplasia (BPH), hypertension	BRD-K01826569-003-19-9, BRD-K01826569-003-19-9	Launched
terbinafine	fungal squalene epoxidase inhibitor	SQLE	infectious disease	tinea pedis, tinea cruris, tinea corporis	BRD-K68132782-003-14-6, BRD-K68132782-003-13-8, BRD-K68132782-003-13-8, BRD-K68132782-003-13-8, BRD-K68132782-001-03-3	Launched
terciprazine					BRD-K01826018-001-01-9, BRD-K01826018-001-01-9	Phase 1
terconazole	sterol demethylase inhibitor		infectious disease	vulvovaginal candidiasis	BRD-K86204871-001-17-9, BRD-K86204871-001-16-2	Launched
terfenadine	histamine receptor antagonist	HRH1, KCNH1, KCNH2			BRD-A06352418-001-25-9, BRD-A06352418-001-25-9, BRD-A06352418-001-27-5, BRD-A06352418-001-27-5, BRD-A06352418-001-24-2, BRD-A06352418-001-28-9	Withdrawn
terguride	dopamine receptor agonist, serotonin receptor antagonist	ADRA1A, ADRA2A, ADRA2B, ADRA2C, DRD2, DRD3, DRD4, HTR1A, HTR1B, HTR1D, HTR2A, HTR2B, HTR2C	neurology/psychiatry	Parkinson's Disease	BRD-A89207210-001-01-6	Launched
teriflunomide	dihydroorotate dehydrogenase inhibitor	DHODH	neurology/psychiatry	multiple sclerosis	BRD-A42699921-001-02-8, BRD-A42699921-001-04-4, BRD-A42699921-001-03-6	Launched
terlipressin	vasopressin receptor agonist	AVPR1A	cardiology	hypotension	BRD-K73451719-001-01-2, BRD-K73451719-001-01-2	Launched
terodiline	cholinergic receptor antagonist				BRD-A33479817-003-03-7	Withdrawn
teroxirone	DNA inhibitor				BRD-A39935389-001-06-9, BRD-A39935389-001-05-9, BRD-A39935389-001-05-9	Phase 1
terpene					BRD-K00003674-002-01-9	Preclinical
terreic-acid-(-)	Bruton's tyrosine kinase (BTK) inhibitor	BTK				Preclinical
terutroban	prostanoid receptor antagonist	TBXA2R			BRD-K43975632-001-01-1, BRD-K43975632-001-01-1	Phase 3
tesaglitazar	insulin sensitizer, PPAR receptor agonist	PPARA, PPARG			BRD-K15507868-001-04-5, BRD-K15507868-001-03-7	Phase 3
tetomilast	phosphodiesterase inhibitor	PDE4D			BRD-K00004564-001-01-9	Phase 2
tetrabenazine	vesicular monoamine transporter inhibitor	SLC18A1, SLC18A2	infectious disease, neurology/psychiatry	cholera, Huntington's disease	BRD-K95739795-001-04-5, BRD-K95739795-001-03-7, BRD-K95739795-001-03-7, BRD-K95739795-001-03-7, BRD-K95739795-001-05-9	Launched
tetracaine	membrane integrity inhibitor	SCN10A, SCN11A, SCN1A, SCN2A, SCN3A, SCN4A, SCN5A, SCN7A, SCN8A, SCN9A	neurology/psychiatry	anesthetic	BRD-K45071273-003-24-9, BRD-K45071273-003-25-6	Launched
tetracycline	bacterial 30S ribosomal subunit inhibitor		infectious disease, dermatology	respiratory tract infections, pneumonia, skin infections, urinary tract infections, acne vulgaris (AV), plague, psittacosis	BRD-K00003352-003-01-9	Launched
tetradecylthioacetic-acid	lipid peroxidase inhibitor				BRD-K47539947-001-03-7, BRD-K47539947-001-03-7, BRD-K47539947-001-04-9	Phase 2
tetraethylenepentamine	superoxide dismutase inhibitor	SOD1, SOD2			BRD-K41298358-395-02-6, BRD-K41298358-395-03-4, BRD-K41298358-395-03-4, BRD-K41298358-395-03-4, BRD-K41298358-395-04-2	Phase 2/Phase 3
tetrahydrofolic-acid		FOLR2			BRD-A36978621-001-01-9	Launched
tetrahydropapaverine					BRD-K01825583-003-03-9, BRD-K01825583-003-02-9	Preclinical
tetrahydrouridine	cytidine deaminase inhibitor	CDA			BRD-A86248581-001-01-4	Phase 2
tetrahydrozoline	adrenergic receptor agonist		ophthalmology	eye irritation	BRD-A28856712-003-25-2, BRD-A28856712-003-26-0, BRD-A28856712-003-26-0, BRD-A28856712-003-27-9	Launched
tetramethylthiuram-monosulfide					BRD-K36889451-001-01-1	Preclinical
tetramisole	immunostimulant	ALPPL2, CHRNA3	infectious disease	gastrointestinal parasites	BRD-A46393198-003-16-6, BRD-A46393198-003-16-6, BRD-A46393198-003-16-6, BRD-A46393198-003-15-8	Launched
tetrazol-5-yl-glycine-(RS)	glutamate receptor agonist	GRIN1, GRIN2A, GRIN2B, GRIN2C, GRIN2D			BRD-A14757586-001-03-2, BRD-A14757586-001-04-9	Preclinical
tetrindole	monoamine oxidase inhibitor	MAOA			BRD-A52660433-066-03-9, BRD-A52660433-066-03-9, BRD-A52660433-066-02-1, BRD-A52660433-066-02-1, BRD-A52660433-066-02-1, BRD-A52660433-066-02-1, BRD-A52660433-066-02-1	Phase 3
tetroquinone					BRD-K90177246-001-05-5, BRD-K90177246-001-05-5, BRD-K90177246-001-06-3	Preclinical
tezacaftor	CFTR channel agonist		pulmonary	cystic fibrosis	BRD-K97101532-001-02-8, BRD-K97101532-001-03-9	Launched
TFC-007	prostaglandin inhibitor	HPGDS			BRD-K57708067-001-02-9, BRD-K57708067-001-01-3, BRD-K57708067-001-01-3	Preclinical
TG-003	CLK inhibitor	CLK1, CLK4, DYRK1A, DYRK1B			BRD-K97072811-001-11-4, BRD-K97072811-001-11-4, BRD-K97072811-001-13-9	Preclinical
TG-02	CDK inhibitor, FLT3 inhibitor, JAK inhibitor	CDK1, CDK2, CDK7, CDK9, FLT3, JAK2			BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-01-4, BRD-K14560436-001-02-9	Phase 1/Phase 2
TG-100572	SRC inhibitor, VEGFR inhibitor	KDR, SRC			BRD-K18424115-003-02-9, BRD-K18424115-003-02-9, BRD-K18424115-003-01-3, BRD-K18424115-003-01-3, BRD-K18424115-003-01-3	Preclinical
TG-100713	PI3K inhibitor				BRD-K46392623-001-03-9, BRD-K46392623-001-02-5	Preclinical
TG-100801	SRC inhibitor, VEGFR inhibitor	CSK, FGFR1, FLT1, FLT4, KDR, SRC			BRD-K12735121-001-02-9, BRD-K12735121-001-01-4, BRD-K12735121-001-01-4	Phase 2
TG-101209	JAK inhibitor	JAK2, JAK3			BRD-K39841531-001-04-9, BRD-K39841531-001-02-1, BRD-K39841531-001-02-1, BRD-K39841531-001-02-1, BRD-K39841531-001-02-1, BRD-K39841531-001-02-1, BRD-K39841531-001-02-1	Preclinical
TGR-1202	PI3K inhibitor				BRD-K52579889-001-01-9, BRD-K52579889-001-01-9	Phase 3
TGX-221	PI3K inhibitor	PIK3CB, PIK3CD			BRD-A41692738-001-10-0, BRD-A41692738-001-07-6, BRD-A41692738-001-07-6	Preclinical
TG100-115	PI3K inhibitor	PIK3CA, PIK3CB, PIK3CD, PIK3CG			BRD-K64785675-001-04-0	Phase 1/Phase 2
TH-302	DNA alkylating agent				BRD-K20958582-001-02-9, BRD-K20958582-001-02-9, BRD-K20958582-001-01-4	Phase 3
TH-588	MTH1 inhibitor	NUDT1			BRD-K01054709-001-01-3, BRD-K01054709-001-01-3, BRD-K01054709-001-01-3, BRD-K01054709-001-01-3, BRD-K01054709-001-01-3, BRD-K01054709-001-01-3	Preclinical
thaliblastine	DNA inhibitor				BRD-K87548127-300-01-1	Phase 2
thalidomide	tumor necrosis factor production inhibitor	TNF	oncology	myeloma	BRD-A93255169-001-28-3, BRD-A93255169-001-28-3, BRD-A93255169-001-27-5	Launched
theaflavin	antiviral				BRD-K60842365-001-03-9	Preclinical
theobromine	phosphodiesterase inhibitor	ADORA1, ADORA2A, PDE4B			BRD-K34888156-213-01-4, BRD-K34888156-001-12-9, BRD-K34888156-001-11-2, BRD-K34888156-001-11-2, BRD-K34888156-001-11-2	Launched
thiamet-g	GLCNAC phosphotransferase inhibitor	MGEA5			BRD-K38380126-001-04-9, BRD-K38380126-001-02-2, BRD-K38380126-001-01-4	Preclinical
thiamine	vitamin B	SLC19A2, SLC19A3, TPK1	metabolism	thiamine deficiency	BRD-K95785345-003-16-9, BRD-K95785345-300-15-5, BRD-K95785345-300-14-8	Launched
thiamine-pyrophosphate			hematology	anemia	BRD-A09994331-003-02-4	Launched
thiamphenicol	bacterial 50S ribosomal subunit inhibitor		infectious disease	pelvic inflammatory disease	BRD-K79711234-001-18-3, BRD-K79711234-001-20-9, BRD-K79711234-001-17-5	Launched
thiamylal	glutamate receptor antagonist	GABRA1	neurology/psychiatry	sedative	BRD-A23970436-236-04-2	Launched
thiazovivin	rho associated kinase inhibitor				BRD-K03164761-001-04-9, BRD-K03164761-001-04-9, BRD-K03164761-001-02-1, BRD-K03164761-001-02-1	Preclinical
thiethylperazine	dopamine receptor antagonist	DRD1, DRD2, DRD4	gastroenterology	nausea	BRD-K69600043-001-08-9, BRD-K69600043-328-05-5, BRD-K69600043-328-05-5, BRD-K69600043-328-09-9, BRD-K69600043-328-09-9	Launched
thiocolchicoside	GABA receptor antagonist	GABRA1, GABRB2, GABRG2, GLRA1, GLRB	neurology/psychiatry	muscle relaxant	BRD-K26619122-001-02-1, BRD-K26619122-001-02-1, BRD-K26619122-001-02-1, BRD-K26619122-001-03-9, BRD-K26619122-001-03-9	Launched
thioctic-acid	reducing agent	ACHE, PTGS2	nephrology	diabetic nephropathy	BRD-A16347691-001-13-1	Launched
thiodiglycol					BRD-K54521836-001-02-1, BRD-K54521836-001-03-9	Preclinical
thioguanine	purine antagonist	IMPDH1, IMPDH2	hematologic malignancy	acute myeloid leukemia (AML)	BRD-K49350383-001-15-2, BRD-K49350383-001-13-7, BRD-K49350383-001-14-5, BRD-K49350383-001-14-5	Launched
thiomersal	other antibiotic	OXCT1	infectious disease	preservative	BRD-K61443650-236-14-9, BRD-K61443650-236-14-9, BRD-K61443650-236-14-9, BRD-K61443650-236-13-1, BRD-K61443650-236-13-1, BRD-K61443650-236-13-1, BRD-K61443650-236-13-1, BRD-K61443650-236-13-1	Launched
thiopental	GABA receptor antagonist	FAAH	neurology/psychiatry	anesthetic	BRD-A72603112-236-05-7, BRD-A72603112-236-04-0	Launched
thioperamide	histamine receptor antagonist	HRH3, HRH4			BRD-A85424553-001-07-9	Preclinical
thiophanate					BRD-K90168339-001-09-4, BRD-K90168339-001-09-4, BRD-K90168339-001-09-4, BRD-K90168339-001-08-6	Preclinical
thioproperazine	dopamine receptor antagonist	ADRA1A, ADRA1B, DRD1, DRD2, HTR1A, HTR2A	neurology/psychiatry	schizophrenia	BRD-K08619574-001-07-9, BRD-K08619574-334-05-4	Launched
thioridazine	dopamine receptor antagonist	DRD1, DRD2, DRD3, DRD4, DRD5, HRH1, HTR1A, HTR2A, HTR2C, HTR6, HTR7			BRD-A84481105-003-31-3, BRD-A84481105-003-31-3, BRD-A84481105-003-31-3, BRD-A84481105-003-32-1	Withdrawn
thiorphan	membrane metalloendopeptidase inhibitor	MME			BRD-A56012032-001-14-8, BRD-A56012032-001-15-5	Phase 1
thiotepa	cytochrome P450 inhibitor	CYP2B6, CYP3A4	oncology	breast cancer, ovarian cancer, bladder cancer	BRD-K09631521-001-12-3, BRD-K09631521-001-12-3, BRD-K09631521-001-09-9, BRD-K09631521-001-11-5	Launched
thiothixene	dopamine receptor antagonist	DRD1, DRD2, HRH1, HTR2A	neurology/psychiatry	schizophrenia	BRD-K04175245-001-14-9	Launched
thiram		JAK2	ophthalmology	contact dermatitis	BRD-K29254801-001-14-7, BRD-K29254801-001-14-7	Launched
THK5351	PET radiotracer 				BRD-K00003401-001-01-9	Phase 2
thonzonium	ATPase inhibitor		infectious disease	ear infections	BRD-K13387373-004-16-9, BRD-K13387373-004-15-2, BRD-K13387373-004-14-5, BRD-K13387373-004-14-5, BRD-K13387373-004-14-5, BRD-K13387373-004-14-5, BRD-K13387373-004-14-5	Launched
thonzylamine	antihistamine		neurology/psychiatry	itching	BRD-K88405679-003-03-1	Launched
threo-2-methylisocitrate-(DL)	isocitrate lyase substrate				BRD-M01344114-348-01-0, BRD-M01344114-348-01-0	Preclinical
thymalfasin	immune response modulator		infectious disease	hepatitis B, hepatitis C	BRD-K00004602-001-01-9	Launched
thymol	GABA receptor positive allosteric modulator	TRPA1	infectious disease	ringworm, antiseptic	BRD-K17458574-001-07-7, BRD-K17458574-001-08-9	Launched
thymol-iodide					BRD-K36617478-001-01-5	Preclinical
thymopentin	immune response stimulator				BRD-K43977121-001-06-9	Launched
THZ1	CDK inhibitor	CDK7			BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3, BRD-K66401437-001-03-3	Preclinical
THZ1-R	CDK inhibitor	CDK7			BRD-K02135007-001-01-8, BRD-K02135007-001-01-8	Preclinical
THZ2	CDK inhibitor	CDK7			BRD-K95902121-001-01-0, BRD-K95902121-001-01-0, BRD-K95902121-001-01-0, BRD-K95902121-001-01-0, BRD-K95902121-001-01-0	Preclinical
tiabendazole	angiogenesis inhibitor		infectious disease	gastrointestinal roundworms, hookworm	BRD-K77695569-001-33-9, BRD-K77695569-001-33-9, BRD-K77695569-001-29-2, BRD-K77695569-001-30-0	Launched
tiagabine	GABA uptake inhibitor	SLC6A1	neurology/psychiatry	seizures	BRD-K60160658-003-12-0, BRD-K60160658-003-11-2, BRD-K60160658-003-11-2	Launched
tianeptine	selective serotonin reuptake enhancer (SSRE)	OPRD1, OPRK1, OPRM1	neurology/psychiatry, pulmonary, gastroenterology	depression, asthma, irritable bowel syndrome	BRD-K01826304-001-01-9, BRD-K01826304-001-02-9	Launched
tiapride	dopamine receptor antagonist	DRD2, DRD3	neurology/psychiatry	dyskinesia, abstinence from alcohol, psychosis	BRD-K57432881-003-21-8, BRD-K57432881-003-22-9, BRD-K57432881-003-22-9	Launched
tiaprofenic-acid	cyclooxygenase inhibitor	PTGS2	rheumatology	rheumatoid arthritis	BRD-A72988804-001-11-1, BRD-A72988804-001-11-1, BRD-A72988804-001-10-3	Launched
tiaramide	anti-inflammatory agent		pulmonary	asthma	BRD-K27293958-001-01-5	Launched
tibolone	androgen receptor agonist, estrogen receptor agonist, progesterone receptor agonist	ESR1	obstetrics/gynecology	endometriosis	BRD-A82522119-001-01-7, BRD-A82522119-001-01-7, BRD-A82522119-001-01-7	Launched
ticagrelor	purinergic receptor antagonist	P2RY12	cardiology	acute coronary syndrome (ACS), myocardial infarction	BRD-K25838957-001-02-9, BRD-K25838957-001-02-9	Launched
ticlopidine	purinergic receptor antagonist	P2RY12	hematology, neurology/psychiatry	thrombosis, stroke	BRD-K00603606-003-24-0, BRD-K00603606-003-24-0, BRD-K00603606-003-24-0, BRD-K00603606-003-23-2, BRD-K00603606-003-25-9	Launched
TIC10	AKT inhibitor, TRAIL modulator	AKT1, MAPK1			BRD-K19939891-001-05-4, BRD-K19939891-001-06-9	Phase 2
tideglusib	glycogen synthase kinase inhibitor	GSK3B			BRD-K81330143-001-02-2, BRD-K81330143-001-04-8, BRD-K81330143-001-04-8, BRD-K81330143-001-04-8, BRD-K81330143-001-06-9, BRD-K81330143-001-06-9	Phase 2
tienilic-acid	cytochrome P450 inhibitor, sodium/potassium/chloride transporter inhibitor	CYP2C9, SLC12A1			BRD-K34098590-001-02-1, BRD-K34098590-001-02-1	Withdrawn
tie2-kinase-inhibitor	TIE tyrosine kinase inhibitor	KDR, MAPK14			BRD-A92800748-001-05-5, BRD-A92800748-001-05-5, BRD-A92800748-001-05-5	Preclinical
tifenazoxide	ATP-sensitive potassium channel agonist	ABCC8, KCNJ11			BRD-K20568871-001-01-1, BRD-K20568871-001-01-1, BRD-K20568871-001-01-1	Phase 1
tigecycline	bacterial 30S ribosomal subunit inhibitor		infectious disease	skin infections, pneumonia, intra-abdominal infections	BRD-K00003349-001-01-9	Launched
tilmicosin	bacterial 50S ribosomal subunit inhibitor		pulmonary	bovine respiratory disease (BRD)	BRD-K36796419-011-03-9	Launched
tilorone	interferon inducer		infectious disease, gastroenterology, neurology/psychiatry	influenza A virus infection, diarrhea, hepatitis B, multiple sclerosis, urinary tract infections, virus herpes simplex (HSV), hepatitis C	BRD-K34568562-300-05-9, BRD-K34568562-300-05-9, BRD-K34568562-001-04-3	Launched
tiludronate	bone resorption inhibitor, osteoclast inhibitor	ATP6V1A, MMP2, PTPN1	orthopedics	navicular syndrome	BRD-K10845183-304-01-6, BRD-K10845183-304-01-6	Launched
timofibrate	cholesterol inhibitor, lipase clearing factor inhibitor	LPL			BRD-A64406146-001-01-2, BRD-A64406146-001-01-2, BRD-A64406146-001-01-2, BRD-A64406146-001-01-2, BRD-A64406146-001-01-2	Phase 2
timolol	adrenergic receptor antagonist	ADRB1, ADRB2	ophthalmology	ocular hypertension, glaucoma	BRD-K08806317-050-30-9, BRD-K08806317-050-29-1, BRD-K08806317-051-01-8	Launched
timonacic	antioxidant				BRD-K00003683-001-01-9	Launched
tinazoline	adrenergic receptor agonist				BRD-K00004663-001-01-9	Launched
tinidazole	antiprotozoal agent		infectious disease, obstetrics/gynecology	giardiasis, amebiasis, bacterial vaginosis, trichomoniasis	BRD-K89125793-001-31-9, BRD-K89125793-001-25-2, BRD-K89125793-001-26-0, BRD-K89125793-001-27-8, BRD-K89125793-001-27-8	Launched
tinoridine	anti-inflammatory agent		neurology/psychiatry	pain relief	BRD-K84313779-003-03-9	Launched
tioconazole	sterol demethylase inhibitor		infectious disease	yeast infection	BRD-K00003630-001-01-9	Launched
tioguanine	purine antagonist		hematologic malignancy	acute myeloid leukemia (AML), acute lymphoblastic leukemia (ALL), chronic myeloid leukemia (CML)	BRD-K75649340-001-13-1, BRD-K75649340-001-13-1, BRD-K75649340-001-13-1, BRD-K75649340-002-14-9, BRD-K75649340-002-14-9	Launched
tiopronin	chelating agent, reducing agent		urology	kidney stones	BRD-A85295731-001-06-4, BRD-A85295731-001-05-6, BRD-A85295731-001-03-1, BRD-A85295731-001-02-3, BRD-A85295731-001-04-9	Launched
tiotidine	histamine receptor antagonist	HRH2			BRD-K11107424-001-02-9	Phase 2
